group,name,username,id
Startup Community,Виталий Волков,volkovww,195548373.0
Startup Community,ФитКар,Fit_car,815381989.0
Startup Community,Михаил Рыжиков,,1255470796.0
Startup Community,Талька Мизорева,,967332115.0
Startup Community,Тимур В,,1432165099.0
Startup Community,Куку,,1205202115.0
Startup Community,Елисей Ч,,1459243706.0
Startup Community,Farro,,1365857837.0
Startup Community,E-motion Franchise,,1137373091.0
Startup Community,Aleff,,1404235915.0
Startup Community,moomoo,kuku079,514027639.0
Startup Community,Андрей,,1441677366.0
Startup Community,Port,kapkaplotnogo,1469184001.0
Startup Community,Andrey Melnikov,neo_ru,381074599.0
Startup Community,Олег Иваныч,sobale,1363246036.0
Startup Community,Alfa,,1475258089.0
Startup Community,Nikita Kostromichev,Kostromichev_N,688946417.0
Startup Community,Dima Koniuk,Dimakoniuk,139522321.0
Startup Community,Елизавета Крупенич,lizgen90,1139623543.0
Startup Community,Vlad Vynnyk,HekpacoB,85963547.0
Startup Community,Нина Яблонская,,211705927.0
Startup Community,Dmitry Torshin,dtorshin,57825855.0
Startup Community,Gayazov Rail,YaKrasavshick4,1145207231.0
Startup Community,Hᴇʀᴍᴀɴ ⇱,hermanviolin,483535745.0
Startup Community,Денис Жуков,mercury_target1,1308818279.0
Startup Community,Дмитрий,dmitry_ceo,1469053670.0
Startup Community,Svetlana Romanova,lana_romanova_digitalexpert,933361388.0
Startup Community,Rotsh,,1450744959.0
Startup Community,Екатерина Власова,kat9_vlas,1432931724.0
Startup Community,Davib Diz,DizDavid,625847363.0
Startup Community,Artur,Artartd,238393354.0
Startup Community,Далер Хомидов,fredore,836071166.0
Startup Community,Gulim Satekova,gulimsatekova,786176765.0
Startup Community,Александр,degsan,460071584.0
Startup Community,Евгений,Evgenii28,320325728.0
Startup Community,Дмитрий,golobokov_dima,531705244.0
Startup Community,Юлия,,1280411029.0
Startup Community,Амид,feelgoodz,1457153829.0
Startup Community,Дмитрий Хныкин | ROYALS 🎩,firstlaner,416998883.0
Startup Community,Киррил Игнатов,ignatovkirril,1140865825.0
Startup Community,Алексей,,1343816402.0
Startup Community,Bartek,bkuytff,1377521664.0
Startup Community,BETCONIX,,1473609281.0
Startup Community,Elena Raits,ElenaRaits,454014354.0
Startup Community,Olga Andreevna,moskoyli,789905932.0
Startup Community,Anton,qwer_ty,97952823.0
Startup Community,FIFTYSALE,,1193215833.0
Startup Community,Вазген Саппорт,,1324738683.0
Startup Community,Yurii Pletiuk,YuriiPletiuk,336281252.0
Startup Community,Оксана,ksan08,667674142.0
Startup Community,Nikolay Kryuchkov,koluuuk,181348509.0
Startup Community,Katia,,40145482.0
Startup Community,Влад,vlad_zaryad,611474650.0
Startup Community,Маркет Сервис,,1056034831.0
Startup Community,Shubhash Chandra Bose,,1351496679.0
Startup Community,Студия Webnos,,1283602930.0
Startup Community,J X,,1207602014.0
Startup Community,Юсуф,yusuf2019,302547734.0
Startup Community,Danil_Kon,Danil_52,810298680.0
Startup Community,Invest event Moscow,,1136870533.0
Startup Community,sn,snegavs,1473883435.0
Startup Community,Андрей Евлампиев,Promitey03,733903930.0
Startup Community,Olya Prodovikova,Olyainvest888,569158934.0
Startup Community,Влад Го дружить,,1038159918.0
Startup Community,Сергей Потапов,,1465516037.0
Startup Community,Александр s_lomakin,s_lomakin,895670733.0
Startup Community,Caroline Brackley,caroline913,1462905589.0
Startup Community,488,,1090625581.0
Startup Community,Рыбакова Яна,yanusiayanochka,547769616.0
Startup Community,Tatiana Sonsyadlo,tatiana_sonsyadlo,277916965.0
Startup Community,Александр,vomalraha,427234346.0
Startup Community,Ramazan Nabiev,,1207639973.0
Startup Community,YANA MINARVA,minarvayana,1466518791.0
Startup Community,Sergei Kutuzov,sergeikutuzov,1459511981.0
Startup Community,Илья,ilyaatm,754968562.0
Startup Community,Niso N,nisonyc,1167945703.0
Startup Community,Сергей,Serega8990,1337738280.0
Startup Community,Роман,,1445848076.0
Startup Community,Sergio,,1287620785.0
Startup Community,Никита,,1442835766.0
Startup Community,Дмитрий,,275190592.0
Startup Community,BTC ОБМЕН,,1417037706.0
Startup Community,Anastasia,Nastasiiast,654381064.0
Startup Community,Bazivip_7777,,1104357426.0
Startup Community,Анастасия Гасс,,1213508692.0
Startup Community,VОRONОS,,1183636736.0
Startup Community,Vyacheslav Y,yudaychev,576204.0
Startup Community,Артем Жигалов,BingoCapital,615160412.0
Startup Community,Vladislav,mordikov,132264989.0
Startup Community,Pavel Tanel,Pavel_tracking,1418804825.0
Startup Community,Арина Чернова,ChernovaArina,174089366.0
Startup Community,Delakey,DELAKEY,1285144575.0
Startup Community,Rick Taylor,,1087548033.0
Startup Community,Max Zyryanov,,1389720516.0
Startup Community,Liza Leiko,Liza_Leiko,651075755.0
Startup Community,Nick,n52333,1126933109.0
Startup Community,Крис,sinitsyna_kris,501754860.0
Startup Community,RAJUL Alagur,,1379046863.0
Startup Community,Darko,dar543z,889976251.0
Startup Community,Анастасия Перепелова,Anastasia_PerepeIova,859010513.0
Startup Community,Cat ),Adam227,774684390.0
Startup Community,Jackson,jack_wolfff13,1160285768.0
Startup Community,Ekaterina Semenova,katehr21,417367675.0
Startup Community,Артём,,1282579735.0
Startup Community,Артём,,1361725431.0
Startup Community,XXX,endos6,997446924.0
Startup Community,Xenia,Axeinos,217771890.0
Startup Community,Валентина Женский Психолог,My_psiholog,1258446312.0
Startup Community,Aнгелинa,,1199519228.0
Startup Community,Татьяна,,749328210.0
Startup Community,Alexander,,929162849.0
Startup Community,𝐒𝐌𝐌 𝗠𝗔𝗣𝗞𝗘𝗧,,1452166093.0
Startup Community,IFT admin,Cloud_scs,612311598.0
Startup Community,Егор,airpodspro2020,1122621483.0
Startup Community,Nikita Anufriev,Nikita_Yasno,1370693434.0
Startup Community,Guy Yanpolskiy 🇮🇱🇦🇪🇷🇺🇺🇦,GYanpolskiy,482462617.0
Startup Community,Nastya Bobretsova,nastya_gnomeen,335140382.0
Startup Community,White Studio,,1455537079.0
Startup Community,Krisss34,krisss3405,880683192.0
Startup Community,Михаил Ливанов,,969192766.0
Startup Community,Лев,,1484982838.0
Startup Community,B⃫E⃫L⃫I⃫Z⃫E⃫ 🎄,,682215427.0
Startup Community,Siyatskih Sveta,Svetlan_si,1419933398.0
Startup Community,𝓒𝓪𝓻𝓵𝓸 𝓟𝓸𝓷𝔃𝓲,,1497154543.0
Startup Community,Анастасия,,1457995414.0
Startup Community,Слава,HotBleck,1355931466.0
Startup Community,Валерия Таргет,souleera,906850886.0
Startup Community,Виктор,,1315340515.0
Startup Community,Дионисий Иванов,dionisii100,691288519.0
Startup Community,Константин,konstantinerpin,1111509791.0
Startup Community,Oxana,ksenia182,328108223.0
Startup Community,Pirate Manager,,1409423759.0
Startup Community,Сэм,bubildazoom,1458466943.0
Startup Community,Timur Karimbaev,timurkar,49803986.0
Startup Community,Р. Р. X.,ShR4M,60569417.0
Startup Community,Alina Fererro,quprum1,1439429930.0
Startup Community,Oksana Shchetinina,Oksaksyu,1307484061.0
Startup Community,Михаил,,1424561211.0
Startup Community,Роман,Shiryaev11,714460005.0
Startup Community,Рената Столярова,garson66,1223679367.0
Startup Community,Leonid Repin,initpenguin,39688804.0
Startup Community,Константин Безгодов,monrus,256957364.0
Startup Community,Charles Brooks,,1211762089.0
Startup Community,Elena Alexander,,1224847549.0
Startup Community,Jackson Greenwood,,1319312130.0
Startup Community,Mia Stephenson,,1350759249.0
Startup Community,Elena Richards,,1389627817.0
Startup Community,Audrey Elliott,,1390282259.0
Startup Community,Поверинов Данила,sprait_arts,1087407021.0
Startup Community,Angedaniya,,1409560538.0
Startup Community,Давид,MercuriusDigital,750378635.0
Startup Community,Наталья,rubanenko_natali,1029740670.0
Startup Community,Victor Khodalov,Victor_Khodalov,595622088.0
Startup Community,Баженов Степан,,1262275996.0
Startup Community,Medici INFO,,1250384602.0
Startup Community,Randy Mendes,,1247615477.0
Startup Community,Лиза Работа,,1460454487.0
Startup Community,Fedotov Pavel,fedotov_1,461230685.0
Startup Community,CVV.BZ,,1440169724.0
Startup Community,𝐒𝐌𝐌 𝗠𝗔𝗣𝗞𝗘𝗧,,1420748661.0
Startup Community,Andrew Shumov,ShumovAndrew0911,172610996.0
Startup Community,Илья,,1331005737.0
Startup Community,Артём,temapro_cash,1010722962.0
Startup Community,Андрей Ковалёв,,1476539162.0
Startup Community,Mr.Merch,,1440977331.0
Startup Community,Romka Strv,sciencemark,421775152.0
Startup Community,Юлия,,1481076834.0
Startup Community,TON 👉 Free TON,,1138938534.0
Startup Community,Hamid Fassam,,1273805598.0
Startup Community,Zloy,,1312018386.0
Startup Community,Aleksandr Kushchynskyi,akushchynskyi,33376994.0
Startup Community,Данил Никитенко,DriIIer,819205910.0
Startup Community,Natalia Yavtushenko,NataliaYavtushenko,519976032.0
Startup Community,E 1,,1354946024.0
Startup Community,FIFTYSALE,,1460904279.0
Startup Community,Євген Лішка,,1051759951.0
Startup Community,COVID-19 Vaccine🇺🇦,,1364708338.0
Startup Community,Владислав Семкив,,1416182930.0
Startup Community,Владислав Демченко,,1496621376.0
Startup Community,Алина,,1410621961.0
Startup Community,Руслан,,1470349635.0
Startup Community,Svetlana Gnatenko,sibillana,227373156.0
Startup Community,Леня Васнецов,muhomoar,620292868.0
Startup Community,Женя Тихонов,zhenya_tikhonow,1272383479.0
Startup Community,Kirill,KirillTer,309712301.0
Startup Community,Alexey Chasnoyt,chasnoyt,604804994.0
Startup Community,Fredrihcgry,,661106946.0
Startup Community,HQD Russia 🇷🇺,,1313534796.0
Startup Community,Pavel Naumenko,pnaum,213664735.0
Startup Community,Георгий Яровой,,1354010163.0
Startup Community,Валентина Кокшина,valentinakokshina,444944525.0
Startup Community,Krist Work,,1484696968.0
Startup Community,Владислав Семкив,,1499572541.0
Startup Community,Давид,jeuszzl,1135467082.0
Startup Community,olya__sk,olyask_sk,375100966.0
Startup Community,Алексей Бирюков,Alex_Birykov,822695859.0
Startup Community,Sergey Nekhaichyk,seegi,96735036.0
Startup Community,Валерия,valeriia_lu,270703765.0
Startup Community,Lera Lera,telergrammmm,946575127.0
Startup Community,Виктор,Viktor_Gennadevih,581330250.0
Startup Community,Atlanta Solutions | Фриланс проекты,,724244366.0
Startup Community,Валерия Викторовна Купасик 96 лет до Н.Э.,,278657967.0
Startup Community,Ирина Салон Красоты ❤️,irina_meli,1277769843.0
Startup Community,𝓒𝓪𝓻𝓵𝓸 𝓟𝓸𝓷𝔃𝓲,,1444630083.0
Startup Community,Наталья,,895153329.0
Startup Community,kostyaBro,kostyaBro,188685750.0
Startup Community,Светлана Туманова,TumanovaSvetlana,454957143.0
Startup Community,Vaslid Din,Visent_SV,193264947.0
Startup Community,MV / RD,jeepgong,951688220.0
Startup Community,Луиза,luizach27,1037475372.0
Startup Community,АЛИСА СУХАНОВА,,1419278235.0
Startup Community,Denis GU,den4ik77711,1231175916.0
Startup Community,Виталий Ермолов,,1402261736.0
Startup Community,Александр Мулин,,1406029553.0
Startup Community,юра ребоп,yrarepa,1409434479.0
Startup Community,Таня 😌💫,nobodyknowstruth,76615313.0
Startup Community,Алексей,,1493671133.0
Startup Community,Андрей Ковалёв,,1481279950.0
Startup Community,Free T O N,,1406196122.0
Startup Community,РСО Адепт,,1423520882.0
Startup Community,BPL,,1412634835.0
Startup Community,Mina Love,nazarcik456,743001810.0
Startup Community,Anton Lypovyi,Anton_Lypovyi,792518951.0
Startup Community,ЧЕСТНЫЙ СЭМ,,1477937933.0
Startup Community,Kirill Belyaev,kirill_kipo,137463457.0
Startup Community,Кристиан Зыков,zykovkristian,574331120.0
Startup Community,Антон Каманин,aikstudio,476576114.0
Startup Community,Андрей Ковалёв,,1325361648.0
Startup Community,Роман Александрович,,1421519416.0
Startup Community,ooowic,ooowic,593229307.0
Startup Community,ЭЦП,,1340147458.0
Startup Community,Влад Авдиенков,Avdienkov_V,644597855.0
Startup Community,Евгений Авитолог,evgavit,1433412635.0
Startup Community,Ксения Миридонова,miridosha,750957497.0
Startup Community,Кузьмин Александр,daixiao_68652,1458255580.0
Startup Community,Roza Bejanyan,rozabejanyan,356611204.0
Startup Community,Daniel Kasyanov,KasyanovDaniel,1360898697.0
Startup Community,Норман,a_norman,392289551.0
Startup Community,Denis R,Den1s_R,145724335.0
Startup Community,Твой Бро,Wartangul,987996450.0
Startup Community,Ruslan Kutsenko,kutsenko_ruslan,621545834.0
Startup Community,отец Единорогов💙,Unicorniik,680770869.0
Startup Community,Анастасия,AnastasiaBed,972470690.0
Startup Community,Илья,Chikara8,551872582.0
Startup Community,Сивоконь Галина,galya_sivokon,1274186118.0
Startup Community,FaSt Alberto,,484671932.0
Startup Community,Екатерина Яшина | Таргет в мягких нишах,EkaterinaYashina,1364641802.0
Startup Community,Alina Shitnik,Alina_shitnik,214106344.0
Startup Community,Тимур,tmurachaev,923166160.0
Startup Community,Gleb Lobastov,gleb_lobastov,866924218.0
Startup Community,Роман,,1322978494.0
Startup Community,Екатерина Кахидзе,katerinaKakhidze,920154778.0
Startup Community,Havana,,1446779817.0
Startup Community,Yaroslav,ad_hunter,1216205315.0
Startup Community,Anto×a,Bandeross87,1379795568.0
Startup Community,Аня Романова,,846142742.0
Startup Community,Shinkar,Shinkar,776536505.0
Startup Community,Darien,,1219972438.0
Startup Community,Сергей,I_Manager_I,1360843175.0
Startup Community,Lucky Mannnnnnnn,lackyman1,1158018850.0
Startup Community,Hey Science,elationer,979637768.0
Startup Community,Adv0cat,,556883799.0
Startup Community,Наталья Кириченко,natalisale,856334650.0
Startup Community,Ivan,IvanBah,603161268.0
Startup Community,Александр Бондаренко,sasha_ain,1487896238.0
Startup Community,Dmitry Pitik,pitikdmitry,296471448.0
Startup Community,Phantom,phantomae,1063254090.0
Startup Community,Ivan Goliako,mrg399,778239948.0
Startup Community,Marie QPCS,QPCS_fr,574361932.0
Startup Community,Ксюша Закирова,zakirovakn,200843705.0
Startup Community,Eduard,mikhaelyan23,1176991620.0
Startup Community,Blake Baxter,stoat_Contemptuous,1387712116.0
Startup Community,Дмитрий N,,1300177159.0
Startup Community,Vladimir K,kvninvest,312186065.0
Startup Community,🎄Victor Ponamariov,Akcium,126050838.0
Startup Community,Эля Александровна,ellya_99,1402578332.0
Startup Community,Тимофей,tim_shurkin,421606473.0
Startup Community,Coinspector,Coinspector,515697557.0
Startup Community,Ivana Pleštinská,,1390376744.0
Startup Community,Alena Ch.,Alena29_Ch,735128504.0
Startup Community,Олечка Цвирко,,1488459609.0
Startup Community,иван ефремов,,1346680799.0
Startup Community,Олег,ACVTX,163129880.0
Startup Community,Maksim W.,maksyilo,1129617598.0
Startup Community,Nika,Lknvnk,395681323.0
Startup Community,Артемий Куришев,,215851124.0
Startup Community,Ульяна 👑,ulyanka00,416305003.0
Startup Community,Alexander Rabochy,arabochy,285515694.0
Startup Community,Stanislav NN,StasNN17,1051717649.0
Startup Community,Ирина Нечаева,irensugar,636815457.0
Startup Community,Asmadey,asmadeych,128204572.0
Startup Community,Айболит,,1287653529.0
Startup Community,Ridar Tavabilov,tavabilov,124539825.0
Startup Community,Niko,AwesomeNiko,83832620.0
Startup Community,Denis G.,denisgut,289638925.0
Startup Community,Сергей,kelmserge,1137447184.0
Startup Community,Dallas,AntonySalliano,143610023.0
Startup Community,Polina,Polli_Novikova,495657974.0
Startup Community,Вадим,vadim_gaydukk,463816448.0
Startup Community,Пётр,kadygrobov,415837604.0
Startup Community,M.javad,,1006092005.0
Startup Community,barry lost,,1212181836.0
Startup Community,wenwen ryan,,1351648593.0
Startup Community,Oleg Jethill,jethill_ru,1264385329.0
Startup Community,Alexandr Morro,alxmorro,362626642.0
Startup Community,Pavel Yuriev,pavlunchik,209559959.0
Startup Community,Sergey Kuznetsov,SVSmith1,144727568.0
Startup Community,Вячеслав,neyromarketolog,1282733692.0
Startup Community,Максим Преображения,CamonMax,666408464.0
Startup Community,7:40,jew740spb,1127257372.0
Startup Community,Vadim,vlazuko,24885163.0
Startup Community,Владислав,nalogoff_vladislav,1182334397.0
Startup Community,Иван,Corvet,318050549.0
Startup Community,os 🐽 spreading ( . ) ( . ) love 24/7,meow_os,281421169.0
Startup Community,Вася Пупкин,v_kuss,566140140.0
Startup Community,Ян,ian_olenych,493934449.0
Startup Community,Константин Новик,novik_nnn,1324191270.0
Startup Community,Диниил | Видеомаркетинг,,1243973310.0
Startup Community,e6rf4yt5v,,401569744.0
Startup Community,Natalija Danilevica,,112824327.0
Startup Community,Matvey Yagodin,pmfsb,703328181.0
Startup Community,Oleg Gromov,oleggromov,75356312.0
Startup Community,Armat,,880894582.0
Startup Community,Григорий,FGregory,241176434.0
Startup Community,Phantom,savecop,1210055740.0
Startup Community,Rafael Valiullin,vrafael,244854409.0
Startup Community,Andriy Gans,Gans_kitchen,495480479.0
Startup Community,Vladislav Markushin,vmarkushin,252311178.0
Startup Community,Petr Tsap,PetrTsap,422327950.0
Startup Community,Юра,MrLobaLoba,778857928.0
Startup Community,QNext Dev user,xdevuser,592954576.0
Startup Community,Альберт Зинатуллин,,1374012333.0
Startup Community,Evgeny Pshenichnyy,evg_pshen,665568343.0
Startup Community,Nikita Makarov,n_makarovvv,404793060.0
Startup Community,Maybe 777 Service,,849692803.0
Startup Community,Анастасия 🎯 Шевченко,ShevchenkoTarget,648615938.0
Startup Community,Мария Инвест,maryainvest777,1290621201.0
Startup Community,Кирилл Кузьмин,zekirik,407055174.0
Startup Community,Оксана,Oksana_DMi,465699829.0
Startup Community,Техподдержка,LidMagnitPro,1377064603.0
Startup Community,Александр Дюк,gusevalek,1306460512.0
Startup Community,Polina Sintyurihina,polinett,388503796.0
Startup Community,Konstantin Kot,inkonstan,330074209.0
Startup Community,Oleg,uncleremus,658876444.0
Startup Community,JustI'm,Makaroshechka,463206430.0
Startup Community,Aislan,,1019542881.0
Startup Community,🍀,paul_getty1,855032786.0
Startup Community,Радомир Александров,zemeckisss,851989755.0
Startup Community,Юлия💎,julia_bestsmm,681321661.0
Startup Community,Vadim Malchenko,VaD0SsS,499770682.0
Startup Community,Kirill Zarezankov,zarezankovk,548829391.0
Startup Community,Елена Василькова,,1241105193.0
Startup Community,Игорь Шилин,psy_shilin,1294888705.0
Startup Community,Ольга Силютина,OlgaSil3103,499030354.0
Startup Community,Alex,,586062599.0
Startup Community,BABY MAMA,Baby_mama_adm,1100236582.0
Startup Community,Lola Sting,GreavGi,1171757182.0
Startup Community,ILLU,,1292636261.0
Startup Community,Светлана Карпова▫️Переводчик-Копирайтер,karpovasvet,1247554654.0
Startup Community,Рузалия,,1273012781.0
Startup Community,Danya F.,rlendo,494349213.0
Startup Community,Andrew,Endreaw,459675929.0
Startup Community,It's All Good,Its_All_good,1322736947.0
Startup Community,Антон Авдеев,bbc_01,791064613.0
Startup Community,Дмитрий Хоминич,dima_h_msk,902842148.0
Startup Community,Георгий Лазаренко,biogieprowda1973,1113622913.0
Startup Community,Светлана 🌶️ Файзулина,svetafaiz,433215573.0
Startup Community,ксюша🦦,ura1skaya,832865417.0
Startup Community,Альбина 🌶 Буртник,Aly5555,435102273.0
Startup Community,Александр Ермолаев,ermolaev_sasha,889799461.0
Startup Community,Вадим Пантелеев,Vadim_Panteleevv,314479307.0
Startup Community,Максим Соколов,sokolovv_m,1121691539.0
Startup Community,Dm,farqone,445050425.0
Startup Community,Павел таргетинг на результат,target_163,618882680.0
Startup Community,Диана,,1258766867.0
Startup Community,ачё,,785092546.0
Startup Community,Андрей Кондратьев,kondratev_online,597837941.0
Startup Community,Антонина Мартынюк,tonechka_mart,594510784.0
Startup Community,Maria Timofeeva,Feyamt,373121109.0
Startup Community,joinhider_bot,joinhider_bot,546292062.0
Startup Community,Технофея Полина,technofairy1,1244616456.0
Startup Community,Виталий Дьяков,Dyakov_Vitaliy,218971838.0
Startup Community,🌹CROSTY777🌹 ЦВЕТЫ МОСКВА,,1300748423.0
Startup Community,Алексей,vsenenado,1358926914.0
Startup Community,Gregory,myrocket,260534227.0
Startup Community,Наталия💛 Волкова🍼🐥,targettasha,310679046.0
Startup Community,Сергей Рябков,Ryabkow,1360016795.0
Startup Community,Алексей Симонов,,1339619438.0
Startup Community,Александр Добрянский,alexander_dobryansky,239854092.0
Startup Community,Дмитрий,odoneuk,1350767562.0
Startup Community,Nikolay L'vovich,Knlvovich,105998869.0
Startup Community,Vladimir,VolodymyrHorianets,175046432.0
Startup Community,Salaam,WWETESTARR,1203077850.0
Startup Community,Сурэн,TargetSB,1145318826.0
Startup Community,Richard,KingOfPrint,507908030.0
Startup Community,Григорий Храпатов,grishakhrapatov,461990497.0
Startup Community,КитайПро,,1281349050.0
Startup Community,Sever,se_ver1,343928316.0
Startup Community,Глеб Кузнецов,tng0opitiresw,952802633.0
Startup Community,Aleks,,375181738.0
Startup Community,Антон,anton_marketing,658407381.0
Startup Community,Old Me,bestc0sti,982979560.0
Startup Community,Santhosh Kumar R,ecomvlog_33,1189788131.0
Startup Community,batiushka,the_human505,1397500407.0
Startup Community,Igor Sergevich,Igor7sons4y,913589164.0
Startup Community,red_angel,red_angel2030,838997546.0
Startup Community,Target Man,targetman20,1106072185.0
Startup Community,JainSid,,994099639.0
Startup Community,Siyatskih Svetlana,Svet_siyat,866690396.0
Startup Community,Ayaz Karimov,ayazkarimov,1071156619.0
Startup Community,Volo G.,v_gumnytskiy,388380895.0
Startup Community,Victor Tiger Digital,,1011660802.0
Startup Community,Vova Sheremet,yooseeet,289492270.0
Startup Community,Шумилов Иван 📲💻,ivanShumilov,188100590.0
Startup Community,Stanislav Stupkin,,612833750.0
Startup Community,Vladimir,cash128,342412695.0
Startup Community,Vladimir Klimov,alibiapps,176780221.0
Startup Community,Григорий Минченко,,1315327269.0
Startup Community,V. Private investor V,Vv0000007,828101454.0
Startup Community,Айрат Ахметов,AiRus_com,1095582677.0
Startup Community,TON 👉 Free TON,,1093192337.0
Startup Community,Александра,alexandravytnova,790177727.0
Startup Community,Alimov Pavel,alimovpavel,135719068.0
Startup Community,Виталий Влок,garant1s,1314377118.0
Startup Community,Maxime Andre,,1001611192.0
Startup Community,Miledy,Miledy_94,278241949.0
Startup Community,Artyom Loginov,logtemas,397444392.0
Startup Community,АБДУРРАХМАН,,1308884676.0
Startup Community,Dmitry,investdm89,1077778751.0
Startup Community,Vlaicu Cernei,vlaicu89,145896861.0
Startup Community,🧑🏻‍💻,Alex_from_Van,352550893.0
Startup Community,Шахзод,fayzullayev_shaxzod,340506169.0
Startup Community,Leander Brounsell,,1247733287.0
Startup Community,Александр Андрианов,,645465506.0
Startup Community,Владимир,,495211728.0
Startup Community,Гена Букин,GenaBkin,1109402609.0
Startup Community,Polly P,pollyppqak,842159834.0
Startup Community,Инна Яушкина,innochk1,1036722578.0
Startup Community,Pasha,Pasha00000007,577238655.0
Startup Community,Александра Алексеева,Sasha_Alexeeva,366041465.0
Startup Community,Ярослав Ростроста,yaroslav_rostrosta,635792162.0
Startup Community,Галина,galinatiktok,975572060.0
Startup Community,Nikita Kravchenko,Nickbuh,979620755.0
Startup Community,Ирина Грацилева,,331451636.0
Startup Community,Арина,Ksmdnsnebdbf,1312367792.0
Startup Community,Alexander Tarasov,Loonario,358847287.0
Startup Community,Galina D,GalinaDr,737651918.0
Startup Community,Паша,goltd,555803606.0
Startup Community,Arina Romanenko Permanent,arinaromenanko,949616986.0
Startup Community,Алекс Alp,AlexeySharapow,384209089.0
Startup Community,Наталья,Nataliya063,491355569.0
Startup Community,Дарья Кравцова,kravtsova_d,1085545954.0
Startup Community,Роман Романов,twisan,464342653.0
Startup Community,A,,201422153.0
Startup Community,Сергей Самара,el_samaras,399570754.0
Startup Community,Slava 1984,,1152830610.0
Startup Community,Vladimir,galilei,112991176.0
Startup Community,Екатерина,EKA955,670474098.0
Startup Community,Иван Диков,ivdikov,454674803.0
Startup Community,Миша Котов,kotovmishaa,1304168703.0
Startup Community,Ivan,ivan384,749659974.0
Startup Community,Vadim Vasiliev,tyrspb,82714167.0
Startup Community,Александр,APeresekov,447321821.0
Startup Community,Alexander Gorshkov,alex_gorshkov,50021952.0
Startup Community,Aleksandr Ivanchin,,1259938242.0
Startup Community,Никита Н,nikniklive,1304190059.0
Startup Community,Вінік,dgdgghy,1305804784.0
Startup Community,александр иванов,qaz2025,1245693191.0
Startup Community,Вика Романенко,sunspise,513424742.0
Startup Community,Veera Sokolova,sokolovaveera,193439292.0
Startup Community,Andr,SLdje01298347jj,53871875.0
Startup Community,Танюша Новикова,Kotdok,681556860.0
Startup Community,Oliy Sarmoyador,avestor,707077157.0
Startup Community,Олександр Рожков,dodik_sashka,1250811685.0
Startup Community,Сергей,Sergey_Aleksandrovih,596708452.0
Startup Community,Максим Петров,,720240056.0
Startup Community,Гера,geratarget,904855077.0
Startup Community,Лидия,Lidiia_mur,497113610.0
Startup Community,Владимир 💻,Vladimir_Lazarenko,835138516.0
Startup Community,Kotte Black,Black_Kotte,45294382.0
Startup Community,Bitoko,Bitf7777,409344616.0
Startup Community,Prom,Prom1625,282599251.0
Startup Community,Andrey,Andrei_zaikin,251412772.0
Startup Community,ABC,Ai_Bi_Ci,617157185.0
Startup Community,Бажан Лосєв,ssylector,1257182599.0
Startup Community,⭕РУСЛАН К.⭕,ruslan_klinch,729550319.0
Startup Community,Артём,cimyss1,503613117.0
Startup Community,Максим Абрамов,abramov021,349174881.0
Startup Community,tim,,909257685.0
Startup Community,Artem Varfolomeev,artem_varfo,541572907.0
Startup Community,Владимир liriz,lirizz,1037199931.0
Startup Community,Evgeny,evgenij_k91,393223526.0
Startup Community,Анатолик,sxeman50dl,731537022.0
Startup Community,Tima,TheTemirlanz,1158106969.0
Startup Community,r4t31,r4te1,409784415.0
Startup Community,Данил,denchiktreid,507265066.0
Startup Community,Evgenii,oldwi,159588721.0
Startup Community,Роман Роман,,850838765.0
Startup Community,Вита,,609059103.0
Startup Community,Марина,Marina_hov,344252591.0
Startup Community,לורי אלון,,1055935050.0
Startup Community,Ivan,Evoaveo,726029435.0
Startup Community,Андрей Ковалёв,,1314497686.0
Startup Community,🔮Evgenij,Evgenijey,461755088.0
Startup Community,Дима,,1007629979.0
Startup Community,Александра🧨Шульжик,shulgikalex,972579920.0
Startup Community,Наталья🐞 Воробьева,Natasha_Vorobeva,569404296.0
Startup Community,Manch,manukminasyan,520450491.0
Startup Community,Alexey Roslyakov,alex_sphera,177118423.0
Startup Community,Mark,Mark_log,742418239.0
Startup Community,Daria,dariagruvman,209381591.0
Startup Community,Светлана Воронцова,svetikvoron,1083485118.0
Startup Community,Екатерина Сысоева,Katerina_Sysoeva,582668899.0
Startup Community,Яяя,dydyka20,1235535326.0
Startup Community,Grigoryan Zorik,pl1154,365714571.0
Startup Community,Игорь,lwqtx,869311291.0
Startup Community,Nikolai,sagacious8,384285771.0
Startup Community,Konstanta,user601,1001699998.0
Startup Community,Maria Lepilina,Maria_produce,566706851.0
Startup Community,Александр,nadinaleksandr,491735780.0
Startup Community,Христина @geeetpopular,misschristyvi,463506269.0
Startup Community,MIDTraf,MidTraf1,607262388.0
Startup Community,Анна Филатова,,1157420975.0
Startup Community,Victor,Viktor_pol,951464822.0
Startup Community,Evgeny Евгений Reprev Репрев,Reprev,242210901.0
Startup Community,Anna,ann_angel,531319814.0
Startup Community,Алексей Щербаков | Кофейни самообслуживания «Точка черного»,shcherbakovalexey,288917957.0
Startup Community,Иван Кругляков,,286878861.0
Startup Community,Ksenija,ksegor,363361674.0
Startup Community,ToToshka Z,ToToshka66,395357552.0
Startup Community,Лиля Олейникова,liliiaa8,1342267390.0
Startup Community,Мария,katerina_raccoon,1345444108.0
Startup Community,Artur Makhotloff,TheSilkWayApp,796073577.0
Startup Community,Jaa,jaa_ai,28218438.0
Startup Community,Andrey,konovand,1137715677.0
